text,labels
Should Fabric Masks Be Sanitized in a Microwave?,1
The current research examined personality and individual difference factors associated with the perceived ability to adapt to the significant challenges accompanying the ongoing public health crisis concerning the COVID-19 pandemic.,0
A former senator published on his social media a ranking of cities in Colombia that best prevented the coronavirus.,1
"In comparisons of mean numbers of visits from March 2017 to May 2019 and March to May in 2020, the respective reductions in visits for birth and 2, 4, 6, 9 and 12-month vaccinations were 16.5%, 80.5%, 74.7%, 72.9%, 80.0% and 74.1%.",0
Many have been saved.,1
Tabligi Jamat members in India are licking plates to spread COVID-19.,1
"In this issue of Blood, Hueso et al(1) report a study of COVID-19 convalescent plasma (CCP) in patients with COVID-19 and negative severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) serology with severe immunodeficiency due to prior treatment with anti-CD20 monoclonal antibodies.",0
"If so, immediate ICU treatment is essential.",0
Further studies revealed that α-pinene and (D)-limonene were the active components responsible for the anti-melanogenic properties of LEO and REO.,0
Drinking three cups of tea or coffee a day does cures COVID-19.,1
"We describe an outbreak caused by Serratia marcescens carrying blaKPC-3 that was sourced to a long-term care facility in Florida, USA.",0
Photographs of the Army in Dublin city centre show that the country is about to go into lockdown.,1
"Meanwhile, desperation has driven prescribers, researchers as well as administrators to recommend and try therapies supported by little or no reliable evidence.",0
This is an image of a suspected coronavirus vaccine causing COVID-19.,1
Bill Gates predicted coronavirus.,1
A message issued from India’s ministry of Home Affairs says that posting coronavirus-related messages will be punishable offence.,1
Sauna gives protection against COVID-19.,1
I never put on a mask.,1
"The current report describes the first 103 participants, including 15 ICU patients.",0
"Further studies are needed for long-term prognosis, especially relating to cardiac complications of MIS-C.",0
Fewer elective operations were performed in 2020 (258) compared with 2019 (1196) and 2018 (1261).,0
"We use a compartment initialization logic coupled with a fitting technique to construct projections for key metrics to guide public health policy, including exposures, infections, hospitalizations, and deaths under a variety of social reopening scenarios.",0
"After administering TCZ to COVID-19 patients with suspected CRS, we observed a sharp fall in inflammatory indices.",0
It is of great importance to rapidly and accurately segment COVID‐19 from CT to help diagnostic and patient monitoring.,0
"Owing to its ample spread, mutations of unusual form are observed and a high complexity of mutational interaction is exhibited.",0
This document aims to depict and describe the nascent opportunities in the field of knowledge dissemination and research on hepatology.,0
"However, this is still a controversial issue.",0
"18 states including US, UK and Australia request PM Modi to head a task force to stop coronavirus.",1
At least 900 participants will be enrolled in this study from four leading premier government-funded/public-private centres of North India.,0
"Images showing vaccines for coronavirus have already been discovered, were patented and will be readily available.",1
Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.,1
COVID-19 death data were available for the first half of 2020.,0
A post says that the USA arrested the man who “sold” the new coronavirus to China.,1
METHODS: All NOF fracture patients presenting between March 2020 and May 2020 were included.,0
There is nothing called coronavirus and COVDI19 is caused by sarin gas.,1
"Higher than expected, rates of perinatal anxiety and depression have been already reported during the pandemic.",0
"Serum antibody tests were sent to a specialist laboratory, and this ultimately confirmed previous COVID-19 exposure.",0
"This was a mixed methods study, incorporating both qualitative and quantitative methods.",0
Knowing these patterns could be useful for planning future changes in surgical departments in preparation for new outbreaks.,0
President Donald Trump announced commercialization of a vaccine.,1
There was a significant difference between the perforation number of Group A and Group B (p=0.029).,0
Is This a PSA About Reopening the Economy?,1
"Two different methods were used to estimate the specific cutting energy, where the first method considered the entire cutting process and the second method considered only the stable cutting region.",0
Article circulating on social networks and that alerts about the supposed detection of rats destined for human consumption infected with coronavirus (56% of those analyzed) in some restaurants in Vietnam.,1
"In India, Tamil Nadu’s BJP party workers distributed drugs along with COVID-19 relief goods.",1
"We present here F18-FDG PET/CT (Positron Emission Tomography and Computed Tomography with 2-deoxy-2-[fluorine-18]fluoro-D-glucose), images with findings of COVID-19 from patients with different oncological conditions but no respiratory symptoms.",0
All these diseases have in common an increase in cardiovascular risk.,0
Says The New York Times exposed the “real reason behind coronavirus hype: Crash the market to harm Trump’s re-election chances.”,1
"Google Correlate was used to identify the top 100 correlated search terms with “STD symptoms,” and an autocrawler was established using Google Health Application Programming Interface to collect the search volume for each term.",0
"This study reviews a set of sustainability and HBE standards, based on a qualitative analysis of standard documents, standard and socio-technical literature on normalization and negotiation, and interviews with 31 practitioners from four geographical regions.",0
